<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.31	12:15:00	4567.65	4570.73	4564.29	4567.46	1347	0	29
2026.03.31	12:20:00	4567.46	4569.23	4565.26	4567.45	1456	0	29
2026.03.31	12:25:00	4567.47	4567.75	4561.33	4562.23	1473	0	29
2026.03.31	12:30:00	4562.31	4562.52	4553.62	4556.99	1575	0	29
2026.03.31	12:35:00	4556.97	4558.79	4551.01	4551.01	1654	0	29
2026.03.31	12:40:00	4551.04	4555.86	4550.29	4555.75	1462	0	29
2026.03.31	12:45:00	4555.76	4559.31	4555.49	4558.58	1399	0	29
2026.03.31	12:50:00	4558.58	4562.45	4556.49	4556.58	1342	0	29
2026.03.31	12:55:00	4556.60	4556.73	4551.61	4555.54	1453	0	29
2026.03.31	13:00:00	4555.52	4560.34	4555.15	4560.12	1417	0	29
2026.03.31	13:05:00	4560.11	4561.29	4558.71	4560.53	1309	0	29
2026.03.31	13:10:00	4560.53	4561.91	4556.61	4556.81	1265	0	29
2026.03.31	13:15:00	4556.83	4559.43	4555.67	4558.46	1151	0	29
2026.03.31	13:20:00	4558.46	4560.27	4556.08	4558.57	1122	0	29
2026.03.31	13:25:00	4558.57	4561.13	4557.55	4560.34	1082	0	29
2026.03.31	13:30:00	4560.39	4560.79	4554.54	4555.03	1332	0	29
2026.03.31	13:35:00	4555.05	4556.31	4532.86	4534.16	1643	0	29
2026.03.31	13:40:00	4534.14	4544.92	4529.59	4541.20	1722	0	29
2026.03.31	13:45:00	4541.19	4543.47	4540.22	4541.85	1584	0	29
2026.03.31	13:50:00	4541.84	4548.73	4541.67	4548.65	1444	0	29
2026.03.31	13:55:00	4548.65	4552.85	4544.38	4547.04	1461	0	29
2026.03.31	14:00:00	4547.32	4550.23	4544.17	4547.39	1636	0	29
2026.03.31	14:05:00	4547.41	4548.74	4543.17	4545.32	1390	0	29
2026.03.31	14:10:00	4545.32	4563.65	4541.17	4551.59	2019	0	29
2026.03.31	14:15:00	4551.46	4568.86	4549.76	4566.62	1971	0	29
2026.03.31	14:20:00	4566.61	4576.74	4564.76	4575.71	1943	0	29
2026.03.31	14:25:00	4575.66	4583.30	4574.87	4575.11	1942	0	29
2026.03.31	14:30:00	4574.99	4578.88	4568.62	4577.73	1936	0	29
2026.03.31	14:35:00	4577.67	4593.09	4574.14	4589.50	1841	0	29
2026.03.31	14:40:00	4589.51	4592.58	4583.33	4591.95	1766	0	29
2026.03.31	14:45:00	4591.97	4593.02	4582.45	4584.84	1889	0	29
2026.03.31	14:50:00	4584.83	4586.63	4578.71	4581.13	1867	0	29
2026.03.31	14:55:00	4581.16	4582.60	4576.70	4582.30	1706	0	29
2026.03.31	15:00:00	4582.30	4588.13	4581.08	4585.15	1772	0	29
2026.03.31	15:05:00	4585.14	4597.50	4584.61	4591.61	1777	0	29
2026.03.31	15:10:00	4591.60	4591.98	4574.24	4575.72	2086	0	29
2026.03.31	15:15:00	4575.35	4581.17	4571.39	4580.88	1970	0	29
2026.03.31	15:20:00	4580.76	4582.43	4574.87	4577.81	1890	0	29
2026.03.31	15:25:00	4577.81	4582.33	4572.44	4579.40	1806	0	29
2026.03.31	15:30:00	4579.44	4583.17	4577.54	4582.91	1779	0	29
2026.03.31	15:35:00	4583.00	4589.72	4582.39	4584.47	1782	0	29
2026.03.31	15:40:00	4584.43	4586.06	4577.52	4578.98	1662	0	29
2026.03.31	15:45:00	4578.96	4581.27	4569.22	4573.40	1682	0	29
2026.03.31	15:50:00	4573.40	4575.47	4569.44	4574.36	1677	0	29
2026.03.31	15:55:00	4574.26	4577.78	4571.29	4574.84	1581	0	29
2026.03.31	16:00:00	4574.96	4579.46	4567.95	4570.15	1957	0	29
2026.03.31	16:05:00	4570.14	4581.27	4567.88	4581.25	1843	0	29
2026.03.31	16:10:00	4581.26	4583.54	4577.05	4581.37	1785	0	29
2026.03.31	16:15:00	4581.39	4586.63	4580.68	4583.47	1613	0	29
2026.03.31	16:20:00	4583.40	4587.88	4582.41	4583.68	1511	0	29
2026.03.31	16:25:00	4583.47	4583.64	4573.01	4573.04	1752	0	29
2026.03.31	16:30:00	4572.98	4580.09	4568.37	4578.29	2117	0	29
2026.03.31	16:35:00	4578.30	4585.62	4572.63	4583.60	2096	0	29
2026.03.31	16:40:00	4583.72	4589.33	4583.24	4587.89	1791	0	29
2026.03.31	16:45:00	4588.20	4589.81	4585.19	4589.62	1913	0	29
2026.03.31	16:50:00	4589.65	4609.69	4585.38	4606.64	2025	0	29
2026.03.31	16:55:00	4606.57	4609.35	4592.83	4607.81	2011	0	29
2026.03.31	17:00:00	4607.91	4625.13	4605.27	4613.96	2062	0	29
2026.03.31	17:05:00	4613.96	4615.84	4604.78	4605.23	2098	0	29
2026.03.31	17:10:00	4605.34	4615.58	4603.67	4615.04	2128	0	29
2026.03.31	17:15:00	4615.04	4615.04	4607.43	4611.56	2100	0	29
2026.03.31	17:20:00	4611.35	4615.37	4602.88	4612.71	2089	0	29
2026.03.31	17:25:00	4612.78	4619.35	4606.03	4618.93	2043	0	29
2026.03.31	17:30:00	4619.20	4629.98	4615.04	4620.59	2088	0	29
2026.03.31	17:35:00	4620.65	4622.36	4608.11	4608.79	2094	0	29
2026.03.31	17:40:00	4608.79	4611.82	4604.06	4607.95	2041	0	29
2026.03.31	17:45:00	4607.82	4610.99	4600.56	4601.62	2033	0	29
2026.03.31	17:50:00	4601.64	4607.36	4601.16	4605.77	2036	0	29
2026.03.31	17:55:00	4605.63	4605.63	4594.93	4599.07	2096	0	29
2026.03.31	18:00:00	4599.09	4614.80	4599.09	4613.24	2079	0	29
2026.03.31	18:05:00	4613.25	4618.71	4611.98	4614.25	2029	0	29
2026.03.31	18:10:00	4614.26	4623.92	4613.64	4622.82	1971	0	29
2026.03.31	18:15:00	4622.80	4625.28	4615.65	4619.57	1999	0	29
2026.03.31	18:20:00	4619.54	4619.61	4613.38	4619.23	1922	0	29
2026.03.31	18:25:00	4619.28	4619.37	4607.87	4610.24	1926	0	29
2026.03.31	18:30:00	4610.28	4614.29	4607.24	4614.29	1902	0	29
2026.03.31	18:35:00	4614.23	4619.72	4614.02	4619.48	1928	0	29
2026.03.31	18:40:00	4619.49	4621.23	4616.53	4620.66	1893	0	29
2026.03.31	18:45:00	4620.68	4622.22	4615.75	4615.75	1855	0	29
2026.03.31	18:50:00	4615.66	4623.59	4614.93	4618.07	1889	0	29
2026.03.31	18:55:00	4618.12	4619.05	4608.13	4609.49	1906	0	29
2026.03.31	19:00:00	4609.47	4618.65	4608.06	4614.01	1932	0	29
2026.03.31	19:05:00	4614.12	4619.63	4613.17	4619.44	1776	0	29
2026.03.31	19:10:00	4619.49	4619.95	4607.01	4612.07	1856	0	29
2026.03.31	19:15:00	4612.00	4618.79	4611.99	4614.80	1610	0	29
2026.03.31	19:20:00	4614.68	4618.19	4609.36	4617.90	1552	0	29
2026.03.31	19:25:00	4618.20	4618.50	4614.89	4617.75	1700	0	29
2026.03.31	19:30:00	4617.77	4619.09	4615.78	4616.96	1672	0	29
2026.03.31	19:35:00	4616.90	4633.37	4615.03	4632.73	1819	0	29
2026.03.31	19:40:00	4632.39	4651.45	4632.25	4641.46	2265	0	29
2026.03.31	19:45:00	4641.49	4646.07	4631.15	4641.32	2169	0	29
2026.03.31	19:50:00	4641.34	4649.95	4635.02	4637.37	2198	0	29
2026.03.31	19:55:00	4637.19	4643.54	4635.64	4638.26	2153	0	29
2026.03.31	20:00:00	4638.22	4655.73	4638.22	4648.04	2111	0	29
2026.03.31	20:05:00	4648.22	4649.49	4637.32	4639.26	2090	0	29
2026.03.31	20:10:00	4639.72	4645.45	4636.35	4642.80	2089	0	29
2026.03.31	20:15:00	4642.73	4648.95	4640.80	4648.00	1980	0	29
2026.03.31	20:20:00	4648.02	4657.97	4644.18	4650.41	2055	0	29
2026.03.31	20:25:00	4650.32	4651.78	4642.68	4648.78	2077	0	29
2026.03.31	20:30:00	4648.71	4658.84	4648.38	4658.83	2042	0	29
2026.03.31	20:35:00	4658.76	4660.93	4645.46	4651.25	2064	0	29
2026.03.31	20:40:00	4651.14	4663.70	4650.88	4660.28	2042	0	29
2026.03.31	20:45:00	4660.25	4666.13	4658.37	4662.53	1958	0	29
2026.03.31	20:50:00	4662.52	4667.30	4659.90	4661.96	1896	0	29
2026.03.31	20:55:00	4661.94	4662.03	4653.42	4654.60	1945	0	29
2026.03.31	21:00:00	4654.46	4660.98	4653.67	4654.73	1964	0	29
2026.03.31	21:05:00	4654.74	4668.27	4653.62	4665.10	1898	0	29
2026.03.31	21:10:00	4665.15	4668.89	4660.41	4665.75	1797	0	29
2026.03.31	21:15:00	4665.76	4668.78	4663.91	4666.43	1779	0	29
2026.03.31	21:20:00	4666.49	4668.51	4662.99	4663.97	1727	0	29
2026.03.31	21:25:00	4663.99	4666.83	4659.90	4664.40	1947	0	29
2026.03.31	21:30:00	4664.32	4666.62	4661.44	4661.53	1872	0	29
2026.03.31	21:35:00	4661.60	4671.08	4660.23	4670.15	1795	0	29
2026.03.31	21:40:00	4670.30	4670.30	4664.21	4667.55	1653	0	29
2026.03.31	21:45:00	4667.56	4670.33	4663.64	4665.40	1581	0	29
2026.03.31	21:50:00	4665.39	4669.48	4665.39	4668.85	1546	0	29
2026.03.31	21:55:00	4668.47	4670.54	4666.69	4667.36	1590	0	29
2026.03.31	22:00:00	4667.44	4676.21	4667.33	4670.48	1807	0	29
2026.03.31	22:05:00	4670.53	4672.61	4661.76	4662.45	1765	0	29
2026.03.31	22:10:00	4661.96	4671.98	4661.95	4671.17	1664	0	29
2026.03.31	22:15:00	4671.17	4675.30	4668.70	4672.91	1674	0	29
2026.03.31	22:20:00	4672.92	4681.08	4672.86	4675.22	1705	0	29
2026.03.31	22:25:00	4675.23	4676.90	4671.12	4672.80	1645	0	29
2026.03.31	22:30:00	4672.80	4679.23	4672.32	4677.04	1729	0	29
2026.03.31	22:35:00	4677.03	4682.80	4676.88	4682.51	1659	0	29
2026.03.31	22:40:00	4682.52	4683.45	4676.43	4680.94	1619	0	29
2026.03.31	22:45:00	4680.94	4683.97	4680.03	4683.20	1574	0	29
2026.03.31	22:50:00	4683.28	4685.53	4679.60	4684.42	1875	0	29
2026.03.31	22:55:00	4684.38	4685.50	4680.77	4682.63	1816	0	29
2026.03.31	23:00:00	4682.76	4687.18	4679.32	4681.30	1679	0	29
2026.03.31	23:05:00	4681.31	4683.49	4677.04	4677.43	1355	0	29
2026.03.31	23:10:00	4677.42	4680.39	4676.29	4679.31	1201	0	29
2026.03.31	23:15:00	4679.35	4682.03	4676.53	4677.30	877	0	29
2026.03.31	23:20:00	4677.20	4678.27	4672.35	4672.76	951	0	29
2026.03.31	23:25:00	4672.77	4673.84	4669.06	4669.51	1067	0	29
2026.03.31	23:30:00	4669.51	4675.43	4669.11	4675.37	825	0	29
2026.03.31	23:35:00	4675.37	4675.37	4666.97	4670.66	996	0	29
2026.03.31	23:40:00	4670.65	4673.22	4667.62	4668.08	958	0	29
2026.03.31	23:45:00	4668.08	4670.22	4666.50	4668.14	862	0	29
2026.03.31	23:50:00	4668.14	4668.98	4665.26	4665.36	1011	0	29
2026.03.31	23:55:00	4665.41	4668.53	4664.80	4668.14	562	0	29
2026.04.01	01:00:00	4671.86	4682.10	4670.94	4674.53	1119	0	29
2026.04.01	01:05:00	4674.55	4677.76	4664.54	4669.53	991	0	29
2026.04.01	01:10:00	4669.60	4673.91	4662.99	4669.16	1190	0	29
2026.04.01	01:15:00	4669.32	4673.48	4666.07	4666.78	1130	0	29
2026.04.01	01:20:00	4666.80	4681.70	4663.07	4681.31	1216	0	29
2026.04.01	01:25:00	4681.12	4686.53	4670.75	4674.56	1201	0	29
2026.04.01	01:30:00	4674.56	4676.36	4671.01	4672.81	930	0	29
2026.04.01	01:35:00	4672.89	4695.12	4671.96	4694.60	1405	0	29
2026.04.01	01:40:00	4694.60	4695.75	4683.54	4684.54	1472	0	29
2026.04.01	01:45:00	4684.57	4686.76	4661.70	4670.99	1589	0	29
2026.04.01	01:50:00	4671.02	4678.91	4668.15	4671.46	1270	0	29
2026.04.01	01:55:00	4671.37	4683.89	4664.90	4680.70	1384	0	29
2026.04.01	02:00:00	4681.06	4682.50	4675.83	4676.98	1253	0	29
2026.04.01	02:05:00	4676.84	4677.72	4674.03	4674.65	949	0	29
2026.04.01	02:10:00	4674.66	4680.44	4672.78	4676.11	1041	0	29
2026.04.01	02:15:00	4676.11	4679.56	4673.80	4673.81	992	0	29
2026.04.01	02:20:00	4673.82	4677.39	4672.07	4677.23	1111	0	29
2026.04.01	02:25:00	4677.22	4684.43	4677.11	4682.43	1244	0	29
2026.04.01	02:30:00	4682.43	4688.34	4681.85	4687.19	1218	0	29
2026.04.01	02:35:00	4687.19	4692.35	4686.82	4692.08	1176	0	29
2026.04.01	02:40:00	4692.09	4695.06	4689.18	4690.94	1272	0	29
2026.04.01	02:45:00	4690.94	4693.24	4688.46	4689.14	1267	0	29
2026.04.01	02:50:00	4689.12	4692.70	4689.10	4691.52	1169	0	29
2026.04.01	02:55:00	4691.54	4699.76	4691.51	4696.33	1432	0	29
2026.04.01	03:00:00	4696.34	4700.07	4693.46	4698.85	1694	0	29
2026.04.01	03:05:00	4698.88	4704.77	4697.53	4700.79	1604	0	29
2026.04.01	03:10:00	4700.79	4704.83	4694.24	4703.25	1560	0	29
2026.04.01	03:15:00	4703.10	4712.53	4702.47	4707.30	1726	0	29
2026.04.01	03:20:00	4707.27	4714.55	4705.85	4714.53	1576	0	29
2026.04.01	03:25:00	4714.46	4721.87	4713.68	4721.77	1743	0	29
2026.04.01	03:30:00	4721.77	4722.45	4704.28	4705.49	1602	0	29
2026.04.01	03:35:00	4705.45	4706.78	4700.06	4704.21	1488	0	29
2026.04.01	03:40:00	4704.19	4706.92	4703.62	4706.41	1305	0	29
2026.04.01	03:45:00	4706.42	4710.58	4704.69	4706.89	1395	0	29
2026.04.01	03:50:00	4706.92	4719.01	4706.90	4711.35	1507	0	29
2026.04.01	03:55:00	4711.30	4714.46	4704.50	4710.88	1483	0	29
2026.04.01	04:00:00	4710.89	4724.07	4701.48	4703.80	2088	0	29
2026.04.01	04:05:00	4703.80	4707.25	4689.54	4705.85	1984	0	29
2026.04.01	04:10:00	4706.04	4709.98	4701.73	4708.12	1860	0	29
2026.04.01	04:15:00	4707.96	4708.34	4696.37	4697.97	1916	0	29
2026.04.01	04:20:00	4697.99	4701.24	4692.52	4695.17	1825	0	29
2026.04.01	04:25:00	4695.17	4708.21	4693.49	4708.16	1673	0	29
2026.04.01	04:30:00	4708.16	4708.33	4690.76	4693.04	1777	0	29
2026.04.01	04:35:00	4693.02	4698.54	4685.74	4686.29	1794	0	29
2026.04.01	04:40:00	4686.17	4688.05	4681.42	4687.72	1735	0	29
2026.04.01	04:45:00	4687.77	4693.97	4686.84	4691.40	1661	0	29
2026.04.01	04:50:00	4691.38	4696.97	4686.30	4695.19	1732	0	29
2026.04.01	04:55:00	4695.19	4696.98	4687.13	4692.64	1678	0	29
2026.04.01	05:00:00	4692.66	4695.91	4686.87	4695.22	1688	0	29
2026.04.01	05:05:00	4695.22	4700.51	4690.35	4695.66	1652	0	29
2026.04.01	05:10:00	4695.66	4696.93	4690.19	4693.84	1596	0	29
2026.04.01	05:15:00	4693.93	4697.62	4692.78	4695.84	1153	0	29
2026.04.01	05:20:00	4695.85	4696.81	4683.90	4686.86	1257	0	29
2026.04.01	05:25:00	4686.88	4688.00	4683.43	4687.22	1209	0	29
2026.04.01	05:30:00	4687.10	4690.38	4682.75	4685.33	1629	0	29
2026.04.01	05:35:00	4685.32	4685.56	4678.65	4680.38	1550	0	29
2026.04.01	05:40:00	4680.35	4682.72	4678.09	4681.62	1357	0	29
2026.04.01	05:45:00	4681.62	4683.55	4678.41	4679.69	1379	0	29
2026.04.01	05:50:00	4679.66	4687.47	4679.63	4687.06	1444	0	29
2026.04.01	05:55:00	4687.05	4689.67	4683.59	4684.54	1476	0	29
2026.04.01	06:00:00	4684.44	4690.01	4682.69	4684.81	1397	0	29
2026.04.01	06:05:00	4684.80	4688.49	4684.21	4687.08	1319	0	29
2026.04.01	06:10:00	4687.09	4692.67	4685.87	4689.40	1280	0	29
2026.04.01	06:15:00	4689.40	4694.19	4687.04	4690.18	1343	0	29
2026.04.01	06:20:00	4690.19	4691.31	4688.45	4689.73	1045	0	29
2026.04.01	06:25:00	4689.75	4691.50	4684.36	4687.15	1270	0	29
2026.04.01	06:30:00	4687.23	4688.28	4684.55	4687.46	1077	0	29
2026.04.01	06:35:00	4687.45	4688.73	4685.56	4687.73	996	0	29
2026.04.01	06:40:00	4687.66	4687.66	4683.25	4686.91	958	0	29
2026.04.01	06:45:00	4686.83	4688.64	4684.09	4684.09	1052	0	29
2026.04.01	06:50:00	4684.11	4684.95	4681.38	4683.06	1016	0	29
2026.04.01	06:55:00	4683.08	4686.42	4679.63	4681.88	1005	0	29
2026.04.01	07:00:00	4681.88	4682.01	4675.46	4676.62	950	0	29
2026.04.01	07:05:00	4676.64	4680.24	4674.60	4674.89	876	0	29
2026.04.01	07:10:00	4674.89	4675.67	4673.04	4673.82	892	0	29
2026.04.01	07:15:00	4673.81	4673.96	4667.02	4668.82	1210	0	29
2026.04.01	07:20:00	4668.83	4672.94	4668.57	4672.46	1262	0	29
2026.04.01	07:25:00	4672.46	4673.40	4671.25	4672.36	895	0	29
2026.04.01	07:30:00	4672.34	4674.65	4671.42	4671.87	1057	0	29
2026.04.01	07:35:00	4671.88	4675.64	4669.06	4675.39	1041	0	29
2026.04.01	07:40:00	4675.37	4676.95	4674.77	4676.80	903	0	29
2026.04.01	07:45:00	4676.93	4678.66	4676.05	4677.83	795	0	29
2026.04.01	07:50:00	4677.83	4681.55	4676.78	4676.78	886	0	29
2026.04.01	07:55:00	4676.91	4677.12	4672.81	4676.44	981	0	29
2026.04.01	08:00:00	4676.37	4678.49	4674.84	4676.00	923	0	29
2026.04.01	08:05:00	4676.02	4680.89	4675.63	4680.89	1011	0	29
2026.04.01	08:10:00	4680.82	4684.76	4679.99	4682.78	1027	0	29
2026.04.01	08:15:00	4682.78	4688.00	4682.20	4685.63	1181	0	29
2026.04.01	08:20:00	4685.57	4686.48	4680.45	4684.27	1204	0	29
2026.04.01	08:25:00	4684.24	4689.91	4682.22	4686.14	1308	0	29
2026.04.01	08:30:00	4686.14	4695.31	4686.14	4693.13	1647	0	29
2026.04.01	08:35:00	4693.22	4700.36	4691.79	4700.32	1574	0	29
2026.04.01	08:40:00	4700.50	4703.42	4699.06	4702.08	1425	0	29
2026.04.01	08:45:00	4702.18	4703.25	4695.71	4699.48	1330	0	29
2026.04.01	08:50:00	4699.39	4699.44	4694.55	4695.47	1282	0	29
2026.04.01	08:55:00	4695.44	4695.56	4683.87	4684.21	1622	0	29
2026.04.01	09:00:00	4684.22	4689.36	4682.71	4685.03	1584	0	29
2026.04.01	09:05:00	4685.04	4687.75	4683.91	4686.54	1515	0	29
2026.04.01	09:10:00	4686.54	4697.59	4686.51	4697.59	1523	0	29
2026.04.01	09:15:00	4697.41	4699.26	4692.73	4696.00	1548	0	29
2026.04.01	09:20:00	4696.01	4709.33	4695.73	4709.09	1532	0	29
2026.04.01	09:25:00	4709.12	4711.41	4705.17	4709.28	1567	0	29
2026.04.01	09:30:00	4709.24	4712.70	4707.75	4709.11	1723	0	29
2026.04.01	09:35:00	4708.83	4708.96	4702.23	4702.50	1585	0	29
2026.04.01	09:40:00	4702.52	4708.78	4702.25	4708.52	1514	0	29
2026.04.01	09:45:00	4708.65	4727.68	4708.62	4724.08	1833	0	29
2026.04.01	09:50:00	4724.14	4727.99	4720.36	4726.96	1692	0	29
2026.04.01	09:55:00	4726.96	4733.11	4726.43	4730.52	1762	0	29
2026.04.01	10:00:00	4730.52	4732.54	4720.41	4722.60	1839	0	29
2026.04.01	10:05:00	4722.60	4723.31	4714.34	4721.00	1714	0	29
2026.04.01	10:10:00	4721.00	4721.59	4714.45	4715.28	1523	0	29
2026.04.01	10:15:00	4715.25	4717.00	4713.05	4716.36	1473	0	29
2026.04.01	10:20:00	4716.38	4725.75	4715.43	4719.65	1523	0	29
2026.04.01	10:25:00	4719.65	4723.92	4718.22	4723.05	1377	0	29
2026.04.01	10:30:00	4723.05	4736.06	4722.15	4731.32	1590	0	29
2026.04.01	10:35:00	4731.53	4747.64	4730.88	4741.90	1804	0	29
2026.04.01	10:40:00	4741.83	4741.83	4730.47	4730.53	1694	0	29
2026.04.01	10:45:00	4730.59	4732.79	4719.93	4722.48	1768	0	29
2026.04.01	10:50:00	4722.50	4724.74	4710.60	4713.60	1870	0	29
2026.04.01	10:55:00	4713.61	4716.46	4709.64	4712.99	1819	0	29
2026.04.01	11:00:00	4712.99	4726.32	4710.51	4721.62	1798	0	29
2026.04.01	11:05:00	4721.57	4725.48	4717.13	4719.92	1629	0	29
2026.04.01	11:10:00	4719.93	4720.81	4715.66	4719.11	1595	0	29
2026.04.01	11:15:00	4719.11	4727.90	4717.07	4726.91	1486	0	29
2026.04.01	11:20:00	4726.75	4731.07	4725.34	4728.65	1537	0	29
2026.04.01	11:25:00	4728.67	4735.70	4727.92	4730.67	1493	0	29
2026.04.01	11:30:00	4730.68	4734.57	4726.24	4732.61	1495	0	29
2026.04.01	11:35:00	4732.61	4740.28	4730.82	4737.92	1567	0	29
2026.04.01	11:40:00	4737.88	4738.25	4730.90	4731.96	1480	0	29
2026.04.01	11:45:00	4731.76	4732.13	4728.96	4731.21	1365	0	29
2026.04.01	11:50:00	4731.22	4732.46	4727.94	4730.12	1276	0	29
2026.04.01	11:55:00	4730.10	4730.68	4726.43	4728.58	1402	0	29
2026.04.01	12:00:00	4728.50	4730.15	4724.99	4726.07	1292	0	29
2026.04.01	12:05:00	4726.13	4727.35	4720.23	4720.47	1426	0	29
2026.04.01	12:10:00	4720.48	4721.88	4717.88	4718.15	1431	0	29
2026.04.01	12:15:00	4718.17	4719.36	4715.16	4717.12	1384	0	29
2026.04.01	12:20:00	4717.13	4721.12	4713.93	4721.00	1398	0	29
2026.04.01	12:25:00	4721.00	4723.89	4718.37	4719.45	1339	0	29
2026.04.01	12:30:00	4719.44	4722.20	4713.08	4714.16	1454	0	29
2026.04.01	12:35:00	4714.16	4722.85	4713.98	4718.65	1313	0	29
2026.04.01	12:40:00	4718.63	4722.60	4718.04	4719.17	1260	0	29
2026.04.01	12:45:00	4719.18	4727.33	4719.17	4726.52	1266	0	29
2026.04.01	12:50:00	4726.68	4727.75	4722.39	4723.21	1335	0	29
2026.04.01	12:55:00	4723.23	4725.05	4719.22	4723.13	1490	0	29
2026.04.01	13:00:00	4723.15	4724.39	4718.54	4718.97	1307	0	29
2026.04.01	13:05:00	4718.93	4721.52	4717.66	4718.22	1243	0	29
2026.04.01	13:10:00	4718.20	4719.46	4715.53	4715.72	1241	0	29
2026.04.01	13:15:00	4715.65	4721.17	4715.32	4719.99	1189	0	29
2026.04.01	13:20:00	4719.93	4729.24	4719.60	4725.19	1336	0	29
2026.04.01	13:25:00	4725.23	4728.78	4722.36	4728.40	1181	0	29
2026.04.01	13:30:00	4728.40	4731.99	4726.11	4727.00	1249	0	29
2026.04.01	13:35:00	4727.01	4731.81	4726.36	4730.20	1120	0	29
2026.04.01	13:40:00	4730.18	4736.10	4730.11	4734.81	1203	0	29
2026.04.01	13:45:00	4734.99	4738.72	4734.73	4736.92	1303	0	29
2026.04.01	13:50:00	4737.02	4737.05	4728.57	4731.93	1342	0	29
2026.04.01	13:55:00	4731.95	4732.21	4728.04	4731.31	1234	0	29
2026.04.01	14:00:00	4731.30	4738.02	4728.16	4737.39	1324	0	29
2026.04.01	14:05:00	4737.42	4740.12	4736.24	4739.72	1231	0	29
2026.04.01	14:10:00	4739.66	4740.34	4734.33	4736.82	1291	0	29
2026.04.01	14:15:00	4736.82	4744.07	4736.40	4743.55	1337	0	29
2026.04.01	14:20:00	4743.56	4744.30	4736.54	4740.01	1210	0	29
2026.04.01	14:25:00	4740.01	4746.23	4740.01	4745.10	1352	0	29
2026.04.01	14:30:00	4745.05	4750.52	4744.79	4746.02	1582	0	29
2026.04.01	14:35:00	4746.04	4758.69	4745.81	4756.79	1520	0	29
2026.04.01	14:40:00	4756.80	4762.85	4755.24	4760.40	1478	0	29
2026.04.01	14:45:00	4760.40	4760.62	4753.00	4758.69	1536	0	29
2026.04.01	14:50:00	4758.69	4761.41	4756.57	4759.76	1442	0	29
2026.04.01	14:55:00	4759.80	4760.09	4752.45	4752.45	1401	0	29
2026.04.01	15:00:00	4752.05	4753.62	4747.22	4747.98	1440	0	29
2026.04.01	15:05:00	4747.96	4749.17	4739.38	4743.02	1601	0	29
2026.04.01	15:10:00	4743.04	4745.40	4741.68	4743.57	1324	0	29
2026.04.01	15:15:00	4743.57	4745.45	4736.05	4739.26	1570	0	29
2026.04.01	15:20:00	4739.49	4741.90	4730.78	4732.60	1686	0	29
2026.04.01	15:25:00	4732.60	4736.43	4724.51	4736.24	1734	0	29
2026.04.01	15:30:00	4735.57	4745.31	4732.88	4744.56	1730	0	29
2026.04.01	15:35:00	4744.61	4749.04	4733.86	4735.70	1706	0	29
2026.04.01	15:40:00	4735.95	4752.84	4733.33	4747.95	1454	0	29
2026.04.01	15:45:00	4747.98	4753.52	4731.49	4733.96	2132	0	29
2026.04.01	15:50:00	4733.73	4737.01	4726.49	4731.30	2001	0	29
2026.04.01	15:55:00	4731.40	4733.29	4724.37	4724.74	1913	0	29
2026.04.01	16:00:00	4724.78	4726.26	4716.29	4720.54	2032	0	29
2026.04.01	16:05:00	4720.54	4729.41	4718.05	4729.10	1880	0	29
2026.04.01	16:10:00	4729.00	4733.55	4728.45	4731.64	1915	0	29
2026.04.01	16:15:00	4731.64	4740.37	4730.75	4739.24	1795	0	29
2026.04.01	16:20:00	4739.23	4739.51	4730.81	4738.13	1749	0	29
2026.04.01	16:25:00	4738.18	4742.17	4735.57	4736.10	1757	0	29
2026.04.01	16:30:00	4736.30	4741.52	4730.76	4738.86	2119	0	29
2026.04.01	16:35:00	4738.72	4749.48	4737.51	4745.94	2021	0	29
2026.04.01	16:40:00	4745.92	4749.13	4735.39	4743.41	2038	0	29
2026.04.01	16:45:00	4743.42	4747.22	4738.06	4743.32	2047	0	29
2026.04.01	16:50:00	4743.38	4748.53	4733.84	4741.31	2078	0	29
2026.04.01	16:55:00	4741.39	4741.40	4734.21	4738.22	1843	0	29
2026.04.01	17:00:00	4738.23	4744.24	4724.09	4744.23	2053	0	29
2026.04.01	17:05:00	4744.10	4746.82	4736.64	4742.75	2074	0	29
2026.04.01	17:10:00	4742.67	4746.88	4737.20	4744.40	2060	0	29
2026.04.01	17:15:00	4744.36	4748.35	4740.77	4746.92	1952	0	29
2026.04.01	17:20:00	4746.93	4754.82	4736.55	4739.51	2054	0	29
2026.04.01	17:25:00	4739.63	4742.46	4730.53	4742.12	1945	0	29
2026.04.01	17:30:00	4742.08	4745.23	4739.43	4743.54	1844	0	29
2026.04.01	17:35:00	4743.54	4752.39	4734.91	4750.09	2023	0	29
2026.04.01	17:40:00	4749.96	4756.40	4743.65	4753.92	2053	0	29
2026.04.01	17:45:00	4753.98	4759.78	4752.61	4758.77	1951	0	29
2026.04.01	17:50:00	4758.77	4768.29	4756.17	4767.76	1919	0	29
2026.04.01	17:55:00	4767.81	4768.67	4759.40	4760.67	1883	0	29
2026.04.01	18:00:00	4760.95	4770.67	4758.47	4766.88	1850	0	29
2026.04.01	18:05:00	4766.83	4773.74	4765.83	4773.12	1775	0	29
2026.04.01	18:10:00	4773.11	4774.81	4762.50	4764.72	1886	0	29
